channel,feature_name,feature_value,object_id,plate_column,plate_row,platedir,region,timepoint
1,q0_750,3774.0,17,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11573.0,17,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,579.0,18,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2353.5,18,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2845.0,18,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3915.0,18,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12802.0,18,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,505.0,19,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2239.5,19,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2763.0,19,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3757.0,19,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,16136.0,19,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,719.0,20,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2108.0,20,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2800.0,20,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4201.0,20,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10396.0,20,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,398.0,21,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2143.0,21,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2979.0,21,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4023.0,21,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12053.0,21,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,190.0,22,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2089.0,22,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2915.5,22,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4144.25,22,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11958.0,22,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,212.0,23,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2089.5,23,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2730.0,23,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3896.0,23,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10184.0,23,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,194.0,24,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2344.0,24,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2887.5,24,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3819.5,24,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,13599.0,24,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,291.0,25,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2321.25,25,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2854.0,25,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3878.5,25,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,13069.0,25,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,410.0,26,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2331.0,26,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2994.0,26,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4165.5,26,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11608.0,26,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,445.0,27,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2401.0,27,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3128.0,27,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3960.0,27,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,18888.0,27,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,533.0,28,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2341.5,28,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2926.5,28,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3871.25,28,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12577.0,28,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,591.0,29,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2514.0,29,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3222.0,29,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4158.0,29,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12486.0,29,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,544.0,30,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2444.75,30,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3203.5,30,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4078.25,30,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10460.0,30,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,356.0,31,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2406.0,31,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3072.0,31,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3925.0,31,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9718.0,31,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,205.0,32,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2435.0,32,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2991.0,32,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3759.0,32,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10849.0,32,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,232.0,33,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2518.5,33,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3101.5,33,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4116.75,33,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11445.0,33,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,308.0,34,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2504.0,34,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3063.0,34,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3862.0,34,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10714.0,34,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,490.0,35,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2420.0,35,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2924.0,35,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3560.0,35,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12484.0,35,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,454.0,36,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2453.0,36,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2937.5,36,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3553.0,36,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11528.0,36,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,277.0,37,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2316.5,37,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2691.0,37,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3279.0,37,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9652.0,37,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,291.0,38,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2281.0,38,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2713.5,38,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3499.0,38,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9330.0,38,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,354.0,39,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2454.25,39,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3005.5,39,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3746.75,39,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8899.0,39,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,520.0,40,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2445.0,40,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2908.0,40,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4002.0,40,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12387.0,40,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,581.0,41,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2361.0,41,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2733.5,41,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3449.75,41,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12035.0,41,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,844.0,42,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2363.0,42,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2987.0,42,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3869.5,42,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10332.0,42,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,511.0,43,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2304.5,43,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2953.0,43,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3845.0,43,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,16718.0,43,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,452.0,44,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2531.0,44,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3074.0,44,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3963.0,44,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,18366.0,44,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,200.0,45,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2558.0,45,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3167.0,45,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4040.0,45,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,18540.0,45,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,331.0,46,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2436.0,46,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3029.0,46,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3702.0,46,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,13408.0,46,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,594.0,47,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2372.75,47,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2819.0,47,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3451.25,47,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10660.0,47,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,854.0,48,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2309.0,48,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2747.0,48,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3381.0,48,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11100.0,48,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,931.0,49,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2288.75,49,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2615.0,49,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3265.0,49,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10155.0,49,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,399.0,50,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2369.75,50,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2738.0,50,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3476.5,50,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,14400.0,50,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,207.0,51,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2339.0,51,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2741.0,51,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3439.5,51,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,14755.0,51,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,194.0,52,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2378.5,52,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2924.5,52,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3789.75,52,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12616.0,52,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,274.0,53,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2381.0,53,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2838.0,53,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3654.0,53,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12247.0,53,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,483.0,54,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2454.0,54,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2884.0,54,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3627.25,54,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11211.0,54,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,692.0,55,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2519.75,55,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3172.5,55,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3952.25,55,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12467.0,55,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,185.0,56,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2543.5,56,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3137.5,56,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3894.75,56,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,14421.0,56,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,159.0,57,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2486.0,57,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3076.0,57,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3733.0,57,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8635.0,57,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,216.0,58,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2444.25,58,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3037.5,58,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3716.0,58,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,12396.0,58,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,516.0,59,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2383.0,59,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2944.0,59,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3593.0,59,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,20034.0,59,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,397.0,60,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2323.75,60,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2940.5,60,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3519.25,60,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,13283.0,60,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,204.0,61,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2425.0,61,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2788.0,61,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3424.75,61,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11179.0,61,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,206.0,62,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2538.25,62,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,3244.0,62,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,4127.0,62,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11622.0,62,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,269.0,63,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2344.0,63,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2907.0,63,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3788.0,63,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11936.0,63,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,199.0,64,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2190.0,64,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2709.0,64,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3492.25,64,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9805.0,64,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,149.0,65,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2247.0,65,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2722.0,65,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3269.5,65,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,7111.0,65,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,274.0,66,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2181.5,66,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2659.5,66,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3259.75,66,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,7061.0,66,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,406.0,67,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2314.5,67,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2890.0,67,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3460.5,67,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8852.0,67,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,693.0,68,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2385.5,68,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2914.0,68,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3501.5,68,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8122.0,68,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,170.0,69,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2264.0,69,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2770.0,69,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3334.0,69,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8413.0,69,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,151.0,70,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2336.75,70,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2744.0,70,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3161.25,70,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,6512.0,70,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,154.0,71,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2297.75,71,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2658.0,71,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3094.0,71,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,7591.0,71,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,212.0,72,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2461.0,72,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2919.0,72,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3373.0,72,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8396.0,72,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,245.0,73,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2498.0,73,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2962.0,73,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3427.0,73,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9861.0,73,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,303.0,74,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2480.5,74,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2949.0,74,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3448.5,74,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9399.0,74,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,321.0,75,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2456.0,75,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2747.0,75,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3223.0,75,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8889.0,75,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,353.0,76,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2451.0,76,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2680.0,76,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3062.0,76,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8662.0,76,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,357.0,77,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2415.0,77,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2688.0,77,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3185.0,77,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,13473.0,77,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,267.0,78,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2263.0,78,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2598.0,78,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3395.75,78,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9165.0,78,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,253.0,79,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2183.25,79,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2562.5,79,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3227.75,79,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8993.0,79,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,314.0,80,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2380.0,80,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2703.5,80,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3123.0,80,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9588.0,80,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,309.0,81,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2408.0,81,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2746.0,81,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3196.0,81,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8416.0,81,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,403.0,82,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2379.25,82,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2667.5,82,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3041.0,82,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,7504.0,82,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,277.0,83,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2285.0,83,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2596.0,83,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2965.0,83,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10055.0,83,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,191.0,84,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2294.5,84,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2604.0,84,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3072.5,84,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,11319.0,84,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,232.0,85,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2238.0,85,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2646.5,85,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3136.0,85,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,7960.0,85,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,283.0,86,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2178.5,86,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2583.0,86,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3001.0,86,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10812.0,86,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,234.0,87,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2185.5,87,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2497.0,87,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2948.5,87,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,9838.0,87,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,684.0,88,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2191.75,88,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2538.0,88,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,3005.25,88,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,7523.0,88,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,611.0,89,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2146.25,89,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2483.5,89,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2891.0,89,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,8056.0,89,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,332.0,90,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2196.0,90,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2473.5,90,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2763.0,90,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,7440.0,90,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,201.0,91,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2154.25,91,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2453.0,91,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2734.25,91,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,5089.0,91,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,157.0,92,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2049.0,92,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2381.0,92,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2615.0,92,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,4593.0,92,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,157.0,93,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2001.25,93,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2367.0,93,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2564.0,93,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,6352.0,93,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,176.0,94,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,2033.0,94,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2413.0,94,7,A,200129MZ072BBB07,l100seg,72
1,q0_750,2705.0,94,7,A,200129MZ072BBB07,l100seg,72
1,q1_000,10449.0,94,7,A,200129MZ072BBB07,l100seg,72
1,q0_000,160.0,95,7,A,200129MZ072BBB07,l100seg,72
1,q0_250,1906.5,95,7,A,200129MZ072BBB07,l100seg,72
1,q0_500,2409.0,95,7,A,200129MZ072BBB07,l100seg,72
